name,platform,membership,title_id,product_id,concept_id,entitlement_id,is_preorder,is_downloadable,image_url,store_url
Immortals of Aveum,PS5,PS_PLUS,PPSA08237_00,EP0006-PPSA08237_00-ARTEMISGAME00000,,EP0006-PPSA08237_00-ARTEMISGAME00000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA08237_00/app/info/24/fi_de4bced29f44157c202a28a9b2bbddb631341a0ffdec2a0265f86b9a349edb24/icon0.png,https://store.playstation.com/product/EP0006-PPSA08237_00-ARTEMISGAME00000
Skul,PS4,PS_PLUS,CUSA27430_00,EP1672-CUSA27430_00-7116140190534657,,EP1672-CUSA27430_00-00SKULHEROSLAYER,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA27430_00/1/i_594069671fd0037529c9b3bf682253431a840340a7737fb529361810503b88df/i/icon0.png,https://store.playstation.com/product/EP1672-CUSA27430_00-7116140190534657
Stellar Blade Demo,PS5,NONE,PPSA18488_00,EP9000-PPSA18488_00-STELLARBLADEDEMO,,EP9000-PPSA18488_00-STELLARBLADEDEMO,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA18488_00/app/info/13/fi_0eb305ca1cae0d9cc146a3458684031b4cb9d63163571c6b89c68d5043f9dd43/icon0.png,https://store.playstation.com/product/EP9000-PPSA18488_00-STELLARBLADEDEMO
Ultimate Chicken Horse,PS4,NONE,CUSA09374_00,EP1651-CUSA09374_00-CLEVENDEAVUCH000,,EP1651-CUSA09374_00-CLEVENDEAVUCH000,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA09374_00/3/i_f73a3fe57c3bd5e00f5e78da29c4e29e32b300683f24d42f3f405e325b2c8c30/i/icon0.png,https://store.playstation.com/product/EP1651-CUSA09374_00-CLEVENDEAVUCH000
SIFU,PS4,PS_PLUS,CUSA25761_00,EP2566-PPSA03001_00-4693207696815642,,EP2566-CUSA25761_00-WUGUAN0000000001,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA25761_00/5/i_d96cf9c96db9177a4699e9cbbc7e7cf566edcae5e499fd79405062f85d1709e7/i/icon0.png,https://store.playstation.com/product/EP2566-PPSA03001_00-4693207696815642
Sifu,PS5,PS_PLUS,PPSA03001_00,EP2566-PPSA03001_00-4693207696815642,,EP2566-PPSA03001_00-WUGUAN0000000001,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA03001_00/app/info/38/fi_d041727a7d112bf1bd47193940a58b239a87da01829e9c873b9857d465795b21/icon0.png,https://store.playstation.com/product/EP2566-PPSA03001_00-4693207696815642
Steelrising,PS5,PS_PLUS,PPSA05063_00,EP6665-PPSA05063_00-STR0000000000000,,EP6665-PPSA05063_00-STR0000000000000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA05063_00/app/info/19/fi_a2487531b64a293f483394e947fc60c06f85b9e4743d1fbf7a44e6f036a4392c/icon0.png,https://store.playstation.com/product/EP6665-PPSA05063_00-STR0000000000000
FINAL FANTASY VII REBIRTH DEMO,PS5,NONE,PPSA18938_00,EP0082-PPSA08668_00-0886721485938168,,EP0082-PPSA18938_00-EUROPE0000000000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA18938_00/app/info/6/fi_99cfc181fa2505e970e7f3e51879dd0bb18b9caa05f989d7bbb59f22f760b317/icon0.png,https://store.playstation.com/product/EP0082-PPSA08668_00-0886721485938168
SILENT HILL: The Short Message,PS5,NONE,PPSA04970_00,EP0101-PPSA04970_00-4469112696885364,,EP0101-PPSA04970_00-4469112696885364,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA04970_00/app/info/16/fi_d36be3ee326086e36fa37fb23186410653f71fc4e8c899f0c34313f40d5859e2/icon0.png,https://store.playstation.com/product/EP0101-PPSA04970_00-4469112696885364
ONE PIECE ODYSSEY,PS5,NONE,PPSA04995_00,EP0700-PPSA04995_00-KIZOKAPPLI000000,,EP0700-PPSA04995_00-KIZOKAPPLI000000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA04995_00/app/info/26/fi_d40926051efecafafc44126e81b2394c15d493c2c81aa6e9a75e5592a1deb0dc/icon0.png,https://store.playstation.com/product/EP0700-PPSA04995_00-KIZOKAPPLI000000
Nobody Saves the World,PS4,PS_PLUS,CUSA27070_00,EP2145-PPSA03333_00-9677515631057326,,EP2145-CUSA27070_00-NSTW000000000000,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA27070_00/2/i_645bb41712230748d797f5516472bfddf6cd94aa07040e74ec0859925543479c/i/icon0.png,https://store.playstation.com/product/EP2145-PPSA03333_00-9677515631057326
Nobody Saves the World,PS5,PS_PLUS,PPSA03333_00,EP2145-PPSA03333_00-9677515631057326,,EP2145-PPSA03333_00-NSTW000000000000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA03333_00/app/info/16/fi_781c63f2fb95cf1a235d1dce47e07183d0dc046a23e94ce80a8538756173f0e3/icon0.png,https://store.playstation.com/product/EP2145-PPSA03333_00-9677515631057326
Evil West,PS4,PS_PLUS,CUSA25569_00,EP4133-PPSA02371_00-EVILWESTGAME0000,,EP4133-CUSA25569_00-EVILWESTGAME0000,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA25569_00/3/i_02053fde245bd8fdc3ce1d383897b1414abacd18dcbb5eeb2ba17c9bd5158d7d/i/icon0.png,https://store.playstation.com/product/EP4133-PPSA02371_00-EVILWESTGAME0000
Evil West,PS5,PS_PLUS,PPSA02371_00,EP4133-PPSA02371_00-EVILWESTGAME0000,,EP4133-PPSA02371_00-EVILWESTGAME0000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA02371_00/app/info/12/fi_101a962ad6c76408748854c14280807933060554e841712c721d87eb6a3de598/icon0.png,https://store.playstation.com/product/EP4133-PPSA02371_00-EVILWESTGAME0000
A Plague Tale: Requiem,PS5,PS_PLUS,PPSA02785_00,EP4133-PPSA02785_00-APLAGUEOUTBURST0,,EP4133-PPSA02785_00-APLAGUEOUTBURST0,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA02785_00/app/info/11/fi_a720510b6ce542a149fb782b9f3c0175a3aa139a574a3b6a363b22f8e2ffb8b5/icon0.png,https://store.playstation.com/product/EP4133-PPSA02785_00-APLAGUEOUTBURST0
Alan Wake 2,PS5,NONE,PPSA02572_00,EP1464-PPSA02572_00-ALANWAKE20000000,,EP1464-PPSA02572_00-ALANWAKE20000000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA02572_00/app/info/36/fi_93f06a8be1d496df55b62cbc33f95c9447e27e6becbbfec69d94d84da0d6f1f7/icon0.png,https://store.playstation.com/product/EP1464-PPSA02572_00-ALANWAKE20000000
Baldur's Gate 3,PS5,NONE,PPSA14002_00,EP3383-PPSA14002_00-0872837811678079,,EP3383-PPSA14002_00-0872837811678079,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA14002_00/app/info/126/fi_6f46b9c8190ce1c7da21bf730793a94f913c0b72a9f0885d47302a502820f924/icon0.png,https://store.playstation.com/product/EP3383-PPSA14002_00-0872837811678079
Cyberpunk 2077,PS5,NONE,PPSA04029_00,EP4497-PPSA04029_00-0000000000000N22,,EP4497-PPSA04029_00-0000000000000N22,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA04029_00/app/info/97/fi_042f267699c3bc1b8c608e9a2648fc838ce9484845cea3481d799f9deaa77028/icon0.png,https://store.playstation.com/product/EP4497-PPSA04029_00-0000000000000N22
Aliens: Fireteam Elite,PS4,PS_PLUS,CUSA27736_00,EP4133-PPSA03544_00-ALIENSFIRETEAMEU,,EP4133-CUSA27736_00-ALIENSFIRETEAMEU,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA27736_00/8/i_34ececea5de1f0820e491783a4f80f67d4a3a2891ad3e6f03f8fd28a1877422f/i/icon0.png,https://store.playstation.com/product/EP4133-PPSA03544_00-ALIENSFIRETEAMEU
Aliens: Fireteam Elite (PS5),PS5,PS_PLUS,PPSA03544_00,EP4133-PPSA03544_00-ALIENSFIRETEAMEU,,EP4133-PPSA03544_00-ALIENSFIRETEAMEU,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA03544_00/app/info/59/fi_d454f6c9cb0665e1e10483d5c6e84b13f83ba61c0234e96e3ed320233c55199a/icon0.png,https://store.playstation.com/product/EP4133-PPSA03544_00-ALIENSFIRETEAMEU
Mafia II: Definitive Edition,PS4,PS_PLUS,CUSA17761_00,EP1001-CUSA17761_00-MAFIATWOREMASTER,,EP1001-CUSA17761_00-MAFIATWOREMASTER,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA17761_00/3/i_72982c32c5820eab2e0b95b66eebb358257a83c8f664e8b7b4d752914e47f72a/i/icon0.png,https://store.playstation.com/product/EP1001-CUSA17761_00-MAFIATWOREMASTER
Marvel's Spider-Man 2,PS5,NONE,PPSA08338_00,EP9000-PPSA08338_00-MARVELSPIDERMAN2,,EP9000-PPSA08338_00-MARVELSPIDERMAN2,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA08338_00/app/info/51/fi_df5e9062d6fe235c85e16898de5850af8fd25e516a639b5c27ee2f95f5955d6c/icon0.png,https://store.playstation.com/product/EP9000-PPSA08338_00-MARVELSPIDERMAN2
Weird West,PS4,PS_PLUS,CUSA17337_00,EP3643-PPSA10887_00-WEIRDWESTPS5EU00,,EP3643-CUSA17337_00-WEIRDWESTPS4SIEE,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA17337_00/6/i_b86fdf69a6168bc824194adad86a7f8ab0b21dadde566d65c5b4b15da7909020/i/icon0.png,https://store.playstation.com/product/EP3643-PPSA10887_00-WEIRDWESTPS5EU00
Weird West,PS5,PS_PLUS,PPSA10887_00,EP3643-PPSA10887_00-WEIRDWESTPS5EU00,,EP3643-PPSA10887_00-0000000000000000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA10887_00/app/info/4/fi_10b2ca4fb1552cb454a80d7855da29673a37d3aeebc05548bc28c98171b34c96/icon0.png,https://store.playstation.com/product/EP3643-PPSA10887_00-WEIRDWESTPS5EU00
Saints Row,PS4,PS_PLUS,CUSA26457_00,EP4062-PPSA02807_00-SAINTSROW00PS5EU,,EP4062-CUSA26457_00-SAINTSROW00PS4EU,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA26457_00/4/i_99fb77c8131da8b4183c5637e66ed20b495f407e9e93a366cfe834b09f594017/i/icon0.png,https://store.playstation.com/product/EP4062-PPSA02807_00-SAINTSROW00PS5EU
Saints Row,PS5,PS_PLUS,PPSA02807_00,EP4062-PPSA02807_00-SAINTSROW00PS5EU,,EP4062-PPSA02807_00-SAINTSROW00PS5EU,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA02807_00/app/info/47/fi_e7fb9219b1429a8e9a8325f8853df5a22b070cff8617c99ec4702726f4c90ec7/icon0.png,https://store.playstation.com/product/EP4062-PPSA02807_00-SAINTSROW00PS5EU
Endling,PS4,PS_PLUS,CUSA24524_00,EP4539-PPSA08509_00-9431509967463596,,EP4539-CUSA24524_00-5700716291109393,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA24524_00/2/i_4f9be5f8074308b4d7e82f4dd59eff020fc1d3ca8b8f277f58ddd0c37aacec8f/i/icon0.png,https://store.playstation.com/product/EP4539-PPSA08509_00-9431509967463596
Endling,PS5,PS_PLUS,PPSA08509_00,EP4539-PPSA08509_00-9431509967463596,,EP4539-PPSA08509_00-9431509967463596,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA08509_00/app/info/6/fi_c16c19554caafbe4c585315823fda680d91a6dfd225f85d5f0ea0e98a0298520/icon0.png,https://store.playstation.com/product/EP4539-PPSA08509_00-9431509967463596
Alan Wake Remastered,PS4,PS_PLUS,CUSA24653_00,EP1464-PPSA01925_00-AWREMASTERED0001,,EP1464-CUSA24653_00-AWREMASTERED0000,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA24653_00/3/i_85fc0c46677fcc920f64a34aa8b570a03eb39ddc36db3d97768b8c0308ba6656/i/icon0.png,https://store.playstation.com/product/EP1464-PPSA01925_00-AWREMASTERED0001
Alan Wake Remastered,PS5,PS_PLUS,PPSA01925_00,EP1464-PPSA01925_00-AWREMASTERED0001,,EP1464-PPSA01925_00-AWREMASTERED0001,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA01925_00/app/info/27/f_5f0f188ee71d4c1dd2b8e6694c338fe5e7ca83065d43e4119357dd6cbf56baf0/icon0.png,https://store.playstation.com/product/EP1464-PPSA01925_00-AWREMASTERED0001
AEW: Fight Forever,PS4,NONE,CUSA34641_00,EP4389-PPSA09352_00-AEWELITEEDITION0,,EP4389-CUSA34641_00-AEWRESTLINGPS4EU,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA34641_00/8/i_aade8bd50a9ee1704e79da8d5186750d2169539dfc322d614cf760801a18c1c2/i/icon0.png,https://store.playstation.com/product/EP4389-PPSA09352_00-AEWELITEEDITION0
AEW: Fight Forever,PS5,NONE,PPSA09352_00,EP4389-PPSA09352_00-AEWELITEEDITION0,,EP4389-PPSA09352_00-AEWRESTLINGPS5EU,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA09352_00/app/info/49/fi_497d7e03b491ae53e47acb052ccfb236859133dd54f4d0d6358293ff5f4c59db/icon0.png,https://store.playstation.com/product/EP4389-PPSA09352_00-AEWELITEEDITION0
